CustomerID,Gender,InvoiceDate,InvoiceNumber,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales,category,Previous_Purchases,Cart_Addition_Count,Discount_Usage
7674,Male,3/22/2019,52051892,7,2,59.68,119.36,Completed,Mexico,Social Media,3.95,Computer,Laptop,Linux,3,4,119.36,Home,1,0,0
4725,Male,3/23/2019,14651466,45,3,3.67,11.01,Completed,Indonesia,Organic Search,3.73,Computer,Laptop,Linux,3,5,11.01,Clothing,39,3,0
2960,Male,3/24/2019,20100176,72,1,3.55,3.55,Returned,Japan,Social Media,4.58,Mobile,Smart Phone,Android,0,0,0.0,Beauty,14,9,1
4352,Male,3/24/2019,37889558,67,1,17.22,17.22,Completed,Canada,Paid Advertisment,0.91,Computer,Desktop,Windows,5,5,17.22,Home,31,9,0
1941,Male,3/25/2019,63459803,86,3,93.47,280.41,In Process,Australia,Social Media,7.84,Mobile,Smart Phone,iOS,0,0,0.0,Electronics,38,5,1
2279,Male,3/25/2019,71194031,67,2,17.22,34.44,In Process,Russia,Social Media,4.76,Computer,Laptop,Linux,0,0,0.0,Beauty,5,8,1
4551,Male,3/26/2019,40345595,81,2,52.96,105.92,Completed,United States,Paid Advertisment,6.34,Computer,Desktop,Windows,3,3,105.92,Electronics,0,0,0
9101,Female,3/26/2019,14893850,96,2,36.96,73.92,Completed,Germany,Organic Search,10.0,Computer,Laptop,Windows,5,3,73.92,Electronics,46,6,1
4995,Male,3/27/2019,75073824,83,2,1.22,2.44,Completed,Saudi Arabia,Social Media,2.11,Computer,Desktop,Windows,5,5,2.44,Clothing,22,9,1
8425,Male,3/27/2019,31808198,23,3,95.72,287.16,Completed,Indonesia,Organic Search,8.12,Computer,Laptop,Windows,3,3,287.16,Beauty,38,4,0
9177,Male,3/28/2019,94230696,33,2,28.56,57.12,Completed,Canada,Social Media,8.74,Mobile,Tablet,Windows,4,4,57.12,Beauty,16,7,0
6102,Male,3/28/2019,31392911,5,2,11.97,23.94,In Process,United Kingdom,Paid Advertisment,3.59,Mobile,Smart Phone,Android,0,0,0.0,Clothing,33,6,0
5336,Male,3/29/2019,53312156,37,1,11.5,11.5,Completed,Australia,Social Media,3.97,Computer,Desktop,Windows,5,5,11.5,Home,40,3,0
2918,Male,3/29/2019,84266640,94,1,17.63,17.63,Completed,South Korea,Organic Search,5.26,Computer,Desktop,Windows,5,4,17.63,Electronics,28,3,0
2395,Female,3/29/2019,50513914,90,3,21.51,64.53,Cancelled,Netherlands,Organic Search,9.74,Mobile,Smart Phone,Android,0,0,0.0,Sports,8,5,0
5327,Male,3/30/2019,96949015,76,2,76.67,153.34,In Process,United States,Organic Search,2.46,Computer,Laptop,Windows,0,0,0.0,Electronics,12,5,1
6547,Female,3/30/2019,89655348,79,2,33.28,66.56,In Process,Mexico,Social Media,8.61,Mobile,Tablet,Windows,0,0,0.0,Electronics,5,8,0
6254,Male,3/31/2019,86741273,54,2,90.78,181.56,Cancelled,Germany,Organic Search,5.52,Computer,Laptop,Windows,0,0,0.0,Home,5,4,0
2131,Male,4/01/2019,16010723,66,2,56.01,112.02,Completed,Spain,Social Media,6.86,Computer,Desktop,Mac,5,5,112.02,Electronics,19,7,1
3406,Female,4/01/2019,44187245,41,1,32.33,32.33,Completed,Switzerland,Paid Advertisment,2.9,Mobile,Smart Phone,Windows,5,5,32.33,Clothing,2,4,1
8333,Male,4/02/2019,26120474,94,1,17.63,17.63,Completed,Japan,Social Media,6.64,Mobile,Smart Phone,Windows,5,3,17.63,Clothing,16,1,0
2954,Male,4/03/2019,95369856,22,3,41.48,124.44,Cancelled,France,Organic Search,2.1,Computer,Desktop,Windows,0,0,0.0,Beauty,48,5,0
2629,Male,4/03/2019,89702444,84,3,32.88,98.64,Completed,Taiwan,Organic Search,2.33,Computer,Desktop,Mac,5,5,98.64,Sports,11,8,1
2965,Female,4/04/2019,33146638,60,3,91.28,273.84,Completed,Russia,Social Media,0.11,Computer,Desktop,Windows,3,4,273.84,Electronics,47,2,0
5999,Male,4/05/2019,85871926,76,2,76.67,153.34,Completed,Mexico,Organic Search,0.31,Computer,Desktop,Windows,5,4,153.34,Electronics,46,0,0
5435,Male,4/05/2019,51489078,78,2,19.66,39.32,Cancelled,Indonesia,Organic Search,6.15,Computer,Desktop,Windows,0,0,0.0,Home,44,0,1
8469,Male,4/05/2019,43799147,61,1,70.34,70.34,Cancelled,Mexico,Social Media,4.59,Computer,Desktop,Windows,0,0,0.0,Clothing,0,2,0
9732,Male,4/05/2019,73642738,5,1,11.97,11.97,Completed,United States,Organic Search,8.85,Computer,Desktop,Windows,4,5,11.97,Sports,16,9,1
6460,Male,4/06/2019,50844491,46,1,9.88,9.88,In Process,United States,Social Media,4.87,Computer,Desktop,Windows,0,0,0.0,Beauty,2,4,0
4313,Female,4/07/2019,45010780,57,1,13.08,13.08,Cancelled,Vietnam,Organic Search,9.44,Computer,Laptop,Windows,0,0,0.0,Clothing,25,2,1
6498,Male,4/07/2019,41372323,35,2,78.78,157.56,Completed,Netherlands,Social Media,6.35,Computer,Laptop,Linux,4,5,157.56,Beauty,14,8,1
2364,Female,4/08/2019,23009329,90,2,21.51,43.02,Completed,Indonesia,Social Media,8.01,Mobile,Smart Phone,Android,3,5,43.02,Home,35,7,1
5272,Male,4/09/2019,96906446,41,3,32.33,96.99,Completed,Taiwan,Paid Advertisment,9.19,Computer,Laptop,Windows,5,4,96.99,Home,31,2,0
6540,Male,4/09/2019,86149492,9,1,73.83,73.83,Completed,Brazil,Paid Advertisment,0.54,Mobile,Tablet,Windows,3,5,73.83,Electronics,31,8,1
4169,Male,4/10/2019,12743560,13,3,41.29,123.87,Completed,India,Social Media,3.85,Computer,Desktop,Windows,5,5,123.87,Sports,3,5,0
8419,Male,4/10/2019,91960701,48,3,31.26,93.78,Completed,Vietnam,Organic Search,1.13,Computer,Laptop,Linux,3,4,93.78,Beauty,17,6,1
2652,Male,4/11/2019,83714744,14,2,89.76,179.52,Completed,Saudi Arabia,Social Media,1.88,Mobile,Tablet,Android,5,3,179.52,Clothing,48,3,1
5044,Male,4/12/2019,30502883,9,2,73.83,147.66,In Process,United Kingdom,Social Media,6.3,Mobile,Tablet,Windows,0,0,0.0,Home,18,3,1
3740,Male,4/13/2019,83641351,5,1,11.97,11.97,Completed,Japan,Social Media,4.17,Computer,Desktop,Windows,4,5,11.97,Electronics,42,1,0
6505,Male,4/13/2019,79506795,55,3,73.53,220.59,Completed,Spain,Organic Search,2.85,Mobile,Tablet,Android,4,4,220.59,Electronics,34,4,0
6149,Male,4/13/2019,31445482,20,3,81.89,245.67,Completed,Canada,Paid Advertisment,4.72,Computer,Desktop,Mac,5,4,245.67,Beauty,39,7,1
5857,Female,4/14/2019,93319464,35,1,78.78,78.78,In Process,United States,Social Media,4.13,Computer,Desktop,Windows,0,0,0.0,Home,13,6,0
7294,Male,4/15/2019,94142245,66,3,56.01,168.03,Cancelled,Japan,Organic Search,8.14,Mobile,Smart Phone,Windows,0,0,0.0,Sports,32,6,0
9783,Female,4/15/2019,48517415,87,3,50.56,151.68,Completed,India,Organic Search,9.97,Mobile,Tablet,Windows,3,4,151.68,Home,13,5,0
6941,Female,4/16/2019,72273092,47,3,64.64,193.92,Completed,China,Organic Search,6.35,Computer,Laptop,Windows,3,5,193.92,Beauty,33,2,1
3239,Male,4/16/2019,70725155,17,2,18.86,37.72,In Process,Poland,Social Media,3.59,Computer,Desktop,Windows,0,0,0.0,Beauty,3,4,0
8026,Female,4/16/2019,95608036,18,2,1.97,3.94,Completed,Nigeria,Organic Search,8.44,Computer,Desktop,Windows,5,4,3.94,Home,23,0,1
3214,Male,4/17/2019,66240326,53,2,7.51,15.02,Completed,Switzerland,Paid Advertisment,7.37,Mobile,Tablet,Windows,4,5,15.02,Beauty,28,6,1
4722,Male,4/18/2019,37869306,73,2,30.57,61.14,Completed,Canada,Organic Search,4.65,Computer,Laptop,Windows,5,5,61.14,Home,18,8,1
9256,Female,4/18/2019,95506617,35,3,78.78,236.34,Completed,Egypt,Organic Search,1.45,Computer,Laptop,Windows,4,5,236.34,Clothing,5,0,0
9665,Male,4/18/2019,84532284,12,2,86.11,172.22,Completed,Canada,Organic Search,1.29,Computer,Laptop,Windows,5,5,172.22,Home,32,1,1
3336,Male,4/19/2019,96952208,81,1,52.96,52.96,Completed,United States,Social Media,4.6,Computer,Desktop,Windows,5,4,52.96,Home,48,2,0
4964,Male,4/19/2019,49174827,75,2,32.34,64.68,Completed,Indonesia,Organic Search,0.93,Computer,Desktop,Windows,4,4,64.68,Beauty,39,2,0
3690,Male,4/20/2019,57488166,35,3,78.78,236.34,Completed,India,Organic Search,9.34,Computer,Laptop,Windows,4,3,236.34,Beauty,18,7,1
3295,Male,4/21/2019,85732250,84,2,32.88,65.76,In Process,Italy,Organic Search,7.74,Computer,Laptop,Windows,0,0,0.0,Electronics,0,6,1
3369,Female,4/21/2019,70471103,74,1,33.51,33.51,In Process,Indonesia,Social Media,5.09,Mobile,Tablet,Windows,0,0,0.0,Electronics,4,5,1
3171,Female,4/21/2019,75570984,75,3,32.34,97.02,In Process,Argentina,Organic Search,5.98,Mobile,Smart Phone,Android,0,0,0.0,Clothing,26,9,0
7169,Female,4/22/2019,81184751,50,3,50.71,152.13,In Process,France,Social Media,8.26,Computer,Desktop,Windows,0,0,0.0,Electronics,15,9,0
3239,Male,4/22/2019,65490656,70,3,63.88,191.64,Completed,Argentina,Organic Search,5.1,Mobile,Tablet,Windows,5,4,191.64,Home,5,3,1
8523,Male,4/22/2019,61106370,75,1,32.34,32.34,Completed,Japan,Organic Search,6.01,Computer,Laptop,Windows,5,5,32.34,Beauty,39,8,1
4110,Female,4/23/2019,74535032,69,1,96.47,96.47,In Process,Japan,Organic Search,7.27,Computer,Desktop,Windows,0,0,0.0,Electronics,12,0,0
8376,Male,4/23/2019,20031614,68,1,32.68,32.68,Completed,Belgium,Organic Search,2.34,Mobile,Tablet,Android,5,5,32.68,Electronics,47,1,0
8430,Male,4/24/2019,27231447,69,3,96.47,289.41,In Process,Canada,Organic Search,7.82,Computer,Laptop,Windows,0,0,0.0,Clothing,34,3,1
2784,Female,4/25/2019,89653660,75,3,32.34,97.02,Completed,United Kingdom,Paid Advertisment,2.97,Computer,Desktop,Windows,3,5,97.02,Clothing,18,2,0
7994,Female,4/25/2019,84036365,74,3,33.51,100.53,Completed,China,Organic Search,3.02,Computer,Desktop,Mac,3,5,100.53,Home,11,0,0
3881,Male,4/25/2019,85021243,40,1,89.85,89.85,In Process,Australia,Organic Search,4.87,Computer,Laptop,Windows,0,0,0.0,Beauty,15,4,0
3406,Female,4/26/2019,34385189,3,2,97.19,194.38,Completed,Germany,Organic Search,3.91,Computer,Laptop,Windows,5,3,194.38,Clothing,42,6,0
1847,Female,4/26/2019,66128332,24,3,99.58,298.74,Completed,China,Social Media,0.46,Mobile,Smart Phone,Android,3,4,298.74,Electronics,9,1,0
6860,Female,4/26/2019,59176630,72,2,3.55,7.1,In Process,Russia,Social Media,6.84,Computer,Laptop,Windows,0,0,0.0,Beauty,24,4,0
5428,Male,4/27/2019,44005732,97,1,56.74,56.74,Returned,Germany,Social Media,1.72,Computer,Desktop,Windows,0,0,0.0,Beauty,19,5,1
5574,Male,4/27/2019,21253601,59,2,79.57,159.14,Completed,China,Paid Advertisment,6.56,Computer,Desktop,Windows,5,5,159.14,Electronics,30,6,0
5146,Male,4/28/2019,30365107,96,3,36.96,110.88,Completed,United Kingdom,Organic Search,1.93,Computer,Laptop,Windows,5,4,110.88,Clothing,3,0,1
5371,Female,4/28/2019,78889263,52,1,20.15,20.15,Completed,Australia,Organic Search,6.73,Mobile,Smart Phone,Android,3,5,20.15,Electronics,43,6,1
9899,Female,4/28/2019,63562139,47,2,64.64,129.28,Completed,Spain,Organic Search,4.56,Mobile,Smart Phone,Android,5,4,129.28,Beauty,22,3,0
1178,Male,4/29/2019,33221841,38,3,26.03,78.09,In Process,Russia,Social Media,2.13,Computer,Desktop,Windows,0,0,0.0,Sports,1,7,1
8271,Female,4/29/2019,99009609,44,2,52.78,105.56,In Process,Turkey,Social Media,3.98,Computer,Desktop,Windows,0,0,0.0,Sports,21,3,1
4444,Male,4/30/2019,13934577,20,2,81.89,163.78,Completed,Canada,Social Media,4.98,Computer,Desktop,Mac,4,2,163.78,Home,36,5,1
5602,Male,5/01/2019,59535369,65,3,38.95,116.85,Completed,India,Paid Advertisment,2.09,Computer,Desktop,Windows,4,4,116.85,Electronics,7,8,0
2928,Male,5/01/2019,63473004,99,3,36.83,110.49,Completed,Japan,Social Media,3.42,Mobile,Tablet,Android,3,5,110.49,Electronics,6,4,1
4051,Male,5/02/2019,68966208,66,3,56.01,168.03,Returned,Canada,Paid Advertisment,1.79,Computer,Desktop,Windows,0,0,0.0,Home,13,3,0
9496,Male,5/02/2019,92612896,31,2,43.5,87.0,Returned,Japan,Organic Search,5.41,Computer,Laptop,Windows,0,0,0.0,Home,2,7,1
6166,Male,5/03/2019,41330931,47,2,64.64,129.28,Completed,Japan,Organic Search,8.86,Computer,Desktop,Windows,5,3,129.28,Home,49,8,1
7850,Male,5/03/2019,79616641,56,2,87.34,174.68,Completed,Nigeria,Social Media,2.77,Computer,Laptop,Windows,5,3,174.68,Beauty,15,3,1
6322,Male,5/04/2019,31254915,63,1,57.12,57.12,Completed,Russia,Organic Search,2.5,Computer,Desktop,Windows,5,4,57.12,Electronics,18,2,1
1469,Male,5/05/2019,41782170,87,3,50.56,151.68,Completed,China,Social Media,3.8,Computer,Laptop,Windows,5,5,151.68,Beauty,17,7,0
6316,Male,5/05/2019,46540049,91,2,67.48,134.96,Cancelled,United States,Social Media,4.86,Computer,Desktop,Linux,0,0,0.0,Home,15,4,1
5057,Female,5/06/2019,78579273,42,2,74.77,149.54,Completed,Mexico,Organic Search,2.12,Computer,Desktop,Windows,5,4,149.54,Electronics,7,1,1
4621,Male,5/06/2019,95036968,13,1,41.29,41.29,In Process,Italy,Organic Search,2.14,Computer,Desktop,Linux,0,0,0.0,Beauty,32,9,0
5033,Male,5/07/2019,26919482,3,3,97.19,291.57,Completed,Saudi Arabia,Social Media,3.87,Computer,Desktop,Windows,4,3,291.57,Beauty,48,8,0
5071,Male,5/07/2019,94762690,4,2,32.43,64.86,Completed,China,Paid Advertisment,0.3,Mobile,Smart Phone,Android,4,4,64.86,Home,11,2,0
6460,Male,5/08/2019,49211763,74,1,33.51,33.51,Cancelled,China,Paid Advertisment,4.85,Computer,Desktop,Windows,0,0,0.0,Electronics,10,1,1
6047,Female,5/08/2019,65502945,17,1,18.86,18.86,Completed,Taiwan,Organic Search,3.82,Computer,Desktop,Windows,5,5,18.86,Home,4,0,0
3854,Female,5/08/2019,80736157,96,2,36.96,73.92,Cancelled,South Korea,Social Media,1.31,Computer,Laptop,Windows,0,0,0.0,Electronics,26,7,0
4802,Male,5/09/2019,34307593,12,1,86.11,86.11,Completed,Japan,Paid Advertisment,9.64,Mobile,Smart Phone,Android,5,2,86.11,Sports,11,2,0
1216,Male,5/09/2019,79279991,48,2,31.26,62.52,In Process,China,Paid Advertisment,4.87,Mobile,Tablet,iOS,0,0,0.0,Clothing,16,6,0
2445,Male,5/09/2019,54569127,81,1,52.96,52.96,In Process,Switzerland,Organic Search,8.54,Computer,Desktop,Mac,0,0,0.0,Clothing,5,0,0
5895,Male,5/09/2019,64284522,31,3,43.5,130.5,Completed,Germany,Social Media,6.63,Computer,Desktop,Windows,5,5,130.5,Clothing,32,0,0
3317,Male,5/10/2019,49730257,46,2,9.88,19.76,Completed,India,Organic Search,6.46,Computer,Desktop,Windows,5,5,19.76,Home,4,8,1
7421,Female,5/10/2019,35384187,20,2,81.89,163.78,Cancelled,Brazil,Social Media,8.74,Computer,Desktop,Windows,0,0,0.0,Sports,27,7,0
6318,Male,5/11/2019,93229641,55,1,73.53,73.53,Completed,Vietnam,Organic Search,6.04,Mobile,Tablet,Windows,3,5,73.53,Electronics,13,2,1
2516,Male,5/11/2019,14798756,79,2,33.28,66.56,In Process,South Korea,Organic Search,1.22,Mobile,Smart Phone,Android,0,0,0.0,Beauty,4,5,0
1627,Male,5/12/2019,16756522,17,1,18.86,18.86,Completed,Japan,Social Media,5.06,Mobile,Tablet,Windows,5,3,18.86,Electronics,32,2,0
9825,Male,5/13/2019,63556067,15,2,6.32,12.64,Completed,China,Social Media,8.93,Computer,Desktop,Windows,4,5,12.64,Beauty,49,3,0
4241,Male,5/13/2019,43168063,89,3,37.61,112.83,Completed,Canada,Social Media,1.63,Computer,Desktop,Windows,3,5,112.83,Electronics,47,0,1
2806,Male,5/14/2019,79659066,26,3,34.43,103.29,Cancelled,United States,Social Media,1.8,Computer,Desktop,Windows,0,0,0.0,Sports,40,4,0
8133,Male,5/15/2019,50517929,44,1,52.78,52.78,Completed,Spain,Organic Search,9.79,Mobile,Smart Phone,iOS,5,5,52.78,Beauty,18,0,0
3683,Male,5/15/2019,60675427,94,1,17.63,17.63,Completed,Taiwan,Paid Advertisment,2.82,Computer,Laptop,Windows,5,4,17.63,Home,21,0,0
5106,Male,5/16/2019,25675467,85,3,68.31,204.93,Completed,Turkey,Organic Search,3.84,Mobile,Tablet,Windows,4,4,204.93,Electronics,4,9,0
6993,Male,5/16/2019,66740797,51,1,50.59,50.59,Completed,South Korea,Organic Search,2.01,Computer,Laptop,Windows,5,5,50.59,Electronics,1,6,1
4409,Male,5/17/2019,27531191,89,3,37.61,112.83,Completed,Japan,Organic Search,3.38,Mobile,Smart Phone,Windows,3,3,112.83,Beauty,29,5,1
5356,Male,5/17/2019,67552493,38,2,26.03,52.06,Cancelled,Taiwan,Organic Search,3.59,Computer,Desktop,Windows,0,0,0.0,Home,46,1,1
9922,Male,5/17/2019,97387893,19,3,13.2,39.6,Cancelled,Australia,Organic Search,5.57,Mobile,Smart Phone,Android,0,0,0.0,Home,38,1,1
2852,Male,5/18/2019,16977806,39,3,41.61,124.83,Completed,Russia,Organic Search,7.52,Computer,Laptop,Windows,3,5,124.83,Sports,3,6,1
9369,Male,5/18/2019,30398642,66,3,56.01,168.03,Completed,Russia,Organic Search,1.07,Computer,Laptop,Windows,2,5,168.03,Home,32,0,0
1542,Male,5/19/2019,19022959,95,1,50.48,50.48,Completed,Switzerland,Organic Search,2.63,Mobile,Tablet,Windows,5,5,50.48,Home,12,1,0
1721,Male,5/19/2019,89057589,75,2,32.34,64.68,Completed,Mexico,Paid Advertisment,0.11,Computer,Desktop,Windows,5,5,64.68,Home,19,7,0
2518,Male,5/20/2019,24311262,2,2,33.11,66.22,In Process,Germany,Organic Search,0.21,Mobile,Tablet,Windows,0,0,0.0,Clothing,6,5,1
3697,Male,5/21/2019,40338257,65,1,38.95,38.95,Completed,Taiwan,Paid Advertisment,8.33,Computer,Laptop,Windows,5,5,38.95,Sports,14,1,0
2521,Male,5/22/2019,58007919,43,1,30.66,30.66,Completed,Canada,Organic Search,9.09,Computer,Desktop,Mac,4,5,30.66,Electronics,22,6,1
7932,Male,5/23/2019,16708191,87,3,50.56,151.68,Completed,South Korea,Paid Advertisment,9.35,Computer,Desktop,Windows,5,5,151.68,Beauty,13,3,0
5424,Female,5/23/2019,27067709,4,1,32.43,32.43,Completed,China,Organic Search,1.37,Computer,Laptop,Windows,5,4,32.43,Electronics,22,1,1
1639,Female,5/23/2019,94611714,71,1,57.53,57.53,In Process,South Korea,Organic Search,9.06,Computer,Desktop,Windows,0,0,0.0,Sports,18,5,0
3365,Female,5/24/2019,75050827,28,1,5.32,5.32,Completed,South Korea,Organic Search,4.71,Mobile,Smart Phone,Android,5,5,5.32,Beauty,28,8,0
2852,Male,5/24/2019,74552035,50,3,50.71,152.13,Completed,United Kingdom,Paid Advertisment,2.06,Computer,Desktop,Mac,3,5,152.13,Sports,19,8,0
5643,Male,5/25/2019,83262329,28,1,5.32,5.32,Completed,United Kingdom,Social Media,9.57,Computer,Desktop,Windows,4,5,5.32,Home,28,7,0
3379,Male,5/26/2019,19094710,62,3,81.46,244.38,In Process,Australia,Organic Search,3.88,Computer,Desktop,Windows,0,0,0.0,Beauty,23,2,1
6897,Female,5/26/2019,63978466,83,2,1.22,2.44,Cancelled,United States,Paid Advertisment,6.91,Computer,Desktop,Windows,0,0,0.0,Home,17,2,0
5507,Male,5/26/2019,62457179,89,3,37.61,112.83,Completed,Canada,Paid Advertisment,5.34,Mobile,Smart Phone,Android,5,5,112.83,Electronics,9,1,0
7577,Male,5/27/2019,32324224,71,2,57.53,115.06,Completed,Germany,Paid Advertisment,8.74,Computer,Desktop,Windows,4,3,115.06,Electronics,40,4,0
9247,Male,5/27/2019,77565559,92,2,58.5,117.0,Returned,Russia,Paid Advertisment,7.44,Mobile,Smart Phone,Android,0,0,0.0,Beauty,7,3,1
3640,Male,5/28/2019,16827237,84,2,32.88,65.76,In Process,Iran,Paid Advertisment,5.61,Computer,Desktop,Linux,0,0,0.0,Beauty,25,6,0
6485,Male,5/28/2019,34027152,72,3,3.55,10.65,In Process,France,Paid Advertisment,3.62,Computer,Desktop,Windows,0,0,0.0,Sports,28,3,0
5365,Female,5/28/2019,65463420,85,3,68.31,204.93,Returned,Brazil,Social Media,5.95,Mobile,Tablet,iOS,0,0,0.0,Sports,9,8,0
3267,Male,5/29/2019,35696922,93,3,67.46,202.38,In Process,Spain,Social Media,4.57,Mobile,Smart Phone,Android,0,0,0.0,Home,16,1,0
6709,Male,5/30/2019,47043884,17,2,18.86,37.72,Completed,United States,Paid Advertisment,2.63,Computer,Laptop,Windows,2,4,37.72,Beauty,1,5,0
1267,Female,5/30/2019,59971952,70,1,63.88,63.88,Returned,Japan,Social Media,3.74,Computer,Desktop,Windows,0,0,0.0,Electronics,5,6,1
1774,Male,5/30/2019,30401272,62,2,81.46,162.92,Completed,Russia,Organic Search,1.07,Computer,Desktop,Windows,4,5,162.92,Sports,4,3,1
4778,Male,5/31/2019,73578440,57,3,13.08,39.24,Completed,Italy,Organic Search,0.25,Computer,Desktop,Windows,5,5,39.24,Sports,27,5,1
7697,Male,5/31/2019,34242298,28,1,5.32,5.32,Completed,Canada,Social Media,1.73,Computer,Laptop,Windows,5,5,5.32,Electronics,40,6,0
1947,Female,6/01/2019,62348375,10,3,19.34,58.02,Completed,Russia,Organic Search,4.51,Mobile,Smart Phone,Windows,4,5,58.02,Sports,4,3,1
6093,Female,6/02/2019,25145345,80,1,77.64,77.64,In Process,Australia,Social Media,9.97,Mobile,Smart Phone,Android,0,0,0.0,Home,17,7,0
5122,Male,6/02/2019,59888460,35,1,78.78,78.78,Completed,Spain,Organic Search,6.1,Computer,Desktop,Windows,5,3,78.78,Beauty,25,8,0
2482,Male,6/03/2019,97412065,82,1,5.82,5.82,In Process,China,Social Media,7.47,Computer,Laptop,Windows,0,0,0.0,Electronics,19,0,0
4404,Female,6/03/2019,80894491,4,1,32.43,32.43,Completed,India,Social Media,0.87,Computer,Desktop,Windows,4,4,32.43,Beauty,40,6,0
5317,Female,6/04/2019,79341981,55,1,73.53,73.53,Completed,France,Social Media,7.25,Computer,Laptop,Windows,5,1,73.53,Sports,48,8,1
9313,Male,6/04/2019,28219389,46,3,9.88,29.64,Completed,Brazil,Organic Search,0.1,Computer,Laptop,Windows,5,5,29.64,Sports,26,9,1
6219,Male,6/04/2019,54389287,44,3,52.78,158.34,Completed,United Kingdom,Paid Advertisment,8.45,Computer,Laptop,Windows,5,5,158.34,Electronics,48,4,1
2582,Male,6/05/2019,34110262,46,2,9.88,19.76,Completed,Italy,Organic Search,9.88,Mobile,Smart Phone,Windows,4,5,19.76,Home,11,1,0
7006,Male,6/06/2019,93810804,9,1,73.83,73.83,In Process,United Kingdom,Social Media,9.21,Computer,Desktop,Windows,0,0,0.0,Clothing,6,9,1
2284,Male,6/06/2019,29466444,97,3,56.74,170.22,Completed,United States,Organic Search,5.88,Computer,Laptop,Windows,5,4,170.22,Electronics,2,5,1
9232,Male,6/06/2019,13234822,89,1,37.61,37.61,Completed,Germany,Social Media,2.84,Computer,Desktop,Mac,4,5,37.61,Clothing,9,6,0
6863,Male,6/07/2019,81486516,10,2,19.34,38.68,In Process,Russia,Paid Advertisment,3.58,Mobile,Smart Phone,Windows,0,0,0.0,Clothing,33,1,1
9527,Female,6/08/2019,51029989,78,3,19.66,58.98,In Process,France,Organic Search,6.86,Computer,Laptop,Windows,0,0,0.0,Home,24,1,0
3635,Female,6/08/2019,28823860,41,2,32.33,64.66,Completed,United States,Organic Search,9.82,Computer,Desktop,Windows,2,4,64.66,Clothing,34,9,1
8305,Male,6/08/2019,75588692,74,3,33.51,100.53,Cancelled,China,Social Media,4.65,Computer,Desktop,Windows,0,0,0.0,Clothing,15,9,1
3769,Male,6/08/2019,40330756,58,3,74.55,223.65,Completed,Iran,Social Media,9.26,Computer,Laptop,Linux,3,5,223.65,Home,1,0,1
9616,Female,6/09/2019,60175990,19,2,13.2,26.4,Cancelled,United States,Organic Search,4.45,Computer,Desktop,Mac,0,0,0.0,Clothing,23,3,0
3507,Male,6/09/2019,33555272,83,1,1.22,1.22,Completed,Netherlands,Social Media,3.51,Computer,Desktop,Windows,5,5,1.22,Clothing,9,6,1
8937,Male,6/09/2019,84395941,54,2,90.78,181.56,Completed,France,Paid Advertisment,3.72,Mobile,Smart Phone,Windows,5,5,181.56,Clothing,37,8,1
1402,Female,6/09/2019,32069824,11,2,4.31,8.62,Cancelled,South Korea,Organic Search,1.91,Computer,Laptop,Linux,0,0,0.0,Electronics,21,2,1
9890,Male,6/10/2019,59798173,41,2,32.33,64.66,In Process,Turkey,Social Media,9.01,Computer,Laptop,Linux,0,0,0.0,Electronics,25,6,1
4016,Female,6/10/2019,59321514,23,1,95.72,95.72,In Process,Germany,Organic Search,7.13,Mobile,Smart Phone,Android,0,0,0.0,Electronics,42,6,0
2129,Male,6/10/2019,65122033,15,3,6.32,18.96,In Process,Russia,Organic Search,1.73,Computer,Desktop,Windows,0,0,0.0,Home,38,6,0
3733,Male,6/11/2019,19065810,26,1,34.43,34.43,Completed,Australia,Social Media,6.8,Computer,Laptop,Windows,5,5,34.43,Sports,26,1,1
9154,Male,6/12/2019,32647874,100,3,98.59,295.77,Completed,United States,Organic Search,6.57,Mobile,Smart Phone,Android,4,5,295.77,Clothing,28,5,1
6059,Male,6/12/2019,15372928,26,3,34.43,103.29,Completed,Brazil,Organic Search,3.28,Computer,Desktop,Windows,5,5,103.29,Clothing,46,1,1
7233,Female,6/12/2019,18885259,82,2,5.82,11.64,Completed,Indonesia,Organic Search,2.58,Mobile,Smart Phone,Android,5,4,11.64,Home,37,5,0
5719,Male,6/13/2019,46520736,14,3,89.76,269.28,In Process,South Korea,Social Media,7.64,Computer,Laptop,Linux,0,0,0.0,Clothing,19,9,1
2345,Female,6/13/2019,85552299,29,2,1.91,3.82,Cancelled,India,Paid Advertisment,2.76,Computer,Laptop,Linux,0,0,0.0,Electronics,26,2,1
4138,Male,6/14/2019,16732898,61,3,70.34,211.02,Cancelled,Germany,Social Media,3.22,Computer,Desktop,Windows,0,0,0.0,Sports,40,1,0
6827,Female,6/15/2019,49338679,54,3,90.78,272.34,Completed,United States,Organic Search,6.41,Mobile,Smart Phone,Android,5,3,272.34,Beauty,19,5,0
